time,APCP_surface,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
1/1/2016 0:00,0,0,276.754,0.003584,4.5918,-1.589,100126.04,0,257.282
1/1/2016 1:00,0,0,276.732,0.003538,4.8652,-1.7766,100200.44,0,259.116
1/1/2016 2:00,0,0,276.04,0.00339,5.1402,-1.9602,100183.68,0,257.838
1/1/2016 3:00,0,0,275.93,0.003282,5.4052,-2.1462,100122.9,0,264.782
1/1/2016 4:00,0,0,275.67,0.003172,5.0956,-1.9084,100181.38,0,264.632
1/1/2016 5:00,0,0,275.36,0.003132,4.7776,-1.6692,100145.86,0,264.668
1/1/2016 6:00,0,0,275.112,0.003072,4.4636,-1.432,100017.6,0,253.394
1/1/2016 7:00,0,0,274.86,0.003076,4.2808,-1.3548,100049.96,0,253.608
1/1/2016 8:00,0,0,274.674,0.003022,4.1022,-1.2786,100082.98,0,253.73
1/1/2016 9:00,0,0,274.49,0.00303,3.9292,-1.199,99952.56,0,271.424
1/1/2016 10:00,0,0,274.522,0.003088,4.571,-1.1796,100027.64,0,271.426
1/1/2016 11:00,0,0,274.3,0.00307,5.2134,-1.1614,100009.16,0,269.916
1/1/2016 12:00,0,0,273.714,0.00308,5.8556,-1.1382,99975.1,0,273.952
1/1/2016 13:00,0,0,273.928,0.003152,6.119,-1.2088,100056.36,63.272,272.974
1/1/2016 14:00,0,0,274.648,0.003266,6.378,-1.2806,100116.34,146.112,274.294
1/1/2016 15:00,0,0,275.556,0.003426,6.6328,-1.3524,99966.02,257.526,277.44
1/1/2016 16:00,0,0,276.33,0.003384,6.4858,-0.9472,99954.18,310.456,278.616
1/1/2016 17:00,0,0,276.97,0.00342,6.3354,-0.5456,99841.6,331.806,279.596
1/1/2016 18:00,0,0,276.836,0.003324,6.1878,-0.1454,99728.54,255.986,288.276
1/1/2016 19:00,0,0,276.564,0.003184,6.2128,0.145,99731.46,202.956,286.652
1/1/2016 20:00,0,0,276.418,0.003164,6.2436,0.4294,99707.74,130.32,286.296
1/1/2016 21:00,0,0,276.158,0.003118,6.274,0.7186,99638.7,22.584,288.504
1/1/2016 22:00,0,0,275.502,0.003114,6.088,0.7132,99701.58,0,286.65
1/1/2016 23:00,0.4031712,0.000111992,275.074,0.003128,5.9028,0.7088,99730.5,0,285.84
1/2/2016 0:00,0,0,274.604,0.003092,5.7166,0.7032,99736.04,0,269.38
1/2/2016 1:00,0,0,273.872,0.00296,5.942,-0.205,99779.78,0,270.182
1/2/2016 2:00,0,0,273.242,0.002964,6.1624,-1.1128,99821.12,0,272.332
1/2/2016 3:00,0,0,272.586,0.002886,6.3874,-2.0164,99761.64,0,243.756
1/2/2016 4:00,0,0,272.208,0.00284,6.2074,-2.1238,99827.34,0,245.022
1/2/2016 5:00,0,0,271.87,0.00267,6.031,-2.223,99825.4,0,245.71
1/2/2016 6:00,0,0,271.614,0.00254,5.8522,-2.327,99781.1,0,223.36
1/2/2016 7:00,0,0,271.47,0.002472,5.8188,-2.0888,99935.94,0,223.966
1/2/2016 8:00,0,0,271.08,0.002436,5.7782,-1.8548,99907.82,0,223.918
1/2/2016 9:00,0,0,271.214,0.002508,5.7446,-1.613,99808.12,0,207.796
1/2/2016 10:00,0,0,271.386,0.002502,5.6116,-1.3038,99929.86,0,208.58
1/2/2016 11:00,0,0,271.256,0.00245,5.4834,-0.9948,99957.68,0,208.214
1/2/2016 12:00,0,0,270.872,0.002412,5.3446,-0.6954,99931.48,0,216.67
1/2/2016 13:00,0,0,270.738,0.00246,5.656,-0.9862,100004.18,87.21,212.23
1/2/2016 14:00,0,0,271.852,0.00247,5.962,-1.2808,100047.3,201.704,211.628
1/2/2016 15:00,0,0,273.148,0.002492,6.2686,-1.5714,100014.44,291.758,246.85
1/2/2016 16:00,0,0,273.914,0.002398,6.359,-1.0194,100036.08,351.91,247.782
1/2/2016 17:00,0,0,274.598,0.002566,6.4454,-0.4598,99921.16,376.496,250.162
1/2/2016 18:00,0,0,275.12,0.002468,6.5316,0.0962,99791.88,320.394,266.978
1/2/2016 19:00,0,0,275.494,0.002358,6.2738,0.418,99871.84,254.502,266.44
1/2/2016 20:00,0,0,275.582,0.002312,6.0128,0.7402,99749.72,164.104,265.248
1/2/2016 21:00,0,0,275.056,0.00234,5.753,1.0584,99724.72,32.692,259.598
1/2/2016 22:00,0,0,273.886,0.002328,5.3684,1.0808,99887.4,0,256.016
1/2/2016 23:00,0,0,272.384,0.002542,4.9784,1.1032,99850.36,0,252.81
1/3/2016 0:00,0,0,271.616,0.002484,4.5976,1.126,99870.24,0,264.644
1/3/2016 1:00,0,0,272.548,0.0026,4.8584,1.3892,99961.74,0,269.706
1/3/2016 2:00,0,0,272.882,0.002604,5.1126,1.6528,99905.22,0,271.558
1/3/2016 3:00,0,0,273.016,0.002644,5.3708,1.9124,99743.28,0,268.274
1/3/2016 4:00,0,0,272.464,0.002568,5.4242,1.936,99756.32,0,265.212
1/3/2016 5:00,0,0,272.054,0.002464,5.478,1.9556,99688.98,0,262.484
1/3/2016 6:00,0,0,271.518,0.002524,5.5322,1.9796,99618.3,0,236.198
1/3/2016 7:00,0,0,271.034,0.002432,5.5774,2.1492,99688.88,0,234.78
1/3/2016 8:00,0,0,270.76,0.002404,5.623,2.3236,99553.52,0,234.518
1/3/2016 9:00,0,0,270.904,0.002422,5.6646,2.4936,99404.82,0,211.586
1/3/2016 10:00,0,0,271.042,0.002496,5.3994,2.944,99424.48,0,212.214
1/3/2016 11:00,0,0,271.558,0.002566,5.131,3.3856,99397.38,0,214.022
1/3/2016 12:00,0,0,272.072,0.002712,4.8668,3.831,99319.06,0,225.46
1/3/2016 13:00,0,0,272.244,0.002736,5.7354,4.4718,99423.16,91.016,221.886
1/3/2016 14:00,0,0,274.59,0.00295,6.5982,5.1082,99414.3,210.758,226.656
1/3/2016 15:00,0,0,276.428,0.00302,7.4666,5.745,99291.26,335.804,226.656
1/3/2016 16:00,0,0,277.454,0.002838,7.6722,4.6332,99322.12,405.296,227.114
1/3/2016 17:00,0,0,278.04,0.002832,7.8816,3.5162,99224.66,433.814,227.024
1/3/2016 18:00,0,0,277.864,0.002816,8.0884,2.4002,99154.94,368.084,226.204
1/3/2016 19:00,0,0,277.368,0.00292,7.107,1.2442,99237.94,292.928,227.946
1/3/2016 20:00,0,0,277.442,0.002966,6.1318,0.0974,99232.7,189.714,231.312
1/3/2016 21:00,0,0,276.832,0.002846,5.1534,-1.0572,99197.86,29.658,230.052
1/3/2016 22:00,0,0,275.812,0.002858,4.9402,-1.0808,99319.92,0,229.584
1/3/2016 23:00,0,0,274.906,0.002894,4.7292,-1.1048,99374.84,0,229.644
1/4/2016 0:00,0,0,273.78,0.002828,4.5114,-1.129,99420.08,0,219.83
1/4/2016 1:00,0,0,272.73,0.002828,4.3516,-1.367,99480.8,0,218.51
1/4/2016 2:00,0,0,272.184,0.00284,4.1876,-1.6014,99510.38,0,218.898
1/4/2016 3:00,0,0,272.31,0.002882,4.0288,-1.8414,99408.64,0,234.894
1/4/2016 4:00,0,0,271.938,0.002796,3.633,-2.0332,99476,0,232.64
1/4/2016 5:00,0,0,271.094,0.002706,3.2354,-2.2204,99457.06,0,228.722
1/4/2016 6:00,0,0,270.49,0.002638,2.8394,-2.417,99407.66,0,251.35
1/4/2016 7:00,0,0,269.898,0.002572,2.3436,-2.5596,99522.06,0,247.768
1/4/2016 8:00,0,0,269.71,0.002604,1.8474,-2.706,99534.42,0,246.306
1/4/2016 9:00,0,0,270.458,0.0027,1.3524,-2.8452,99470.22,0,265.664
1/4/2016 10:00,0,0,270.912,0.002478,1.1358,-3.391,99575.08,0,266.67
1/4/2016 11:00,0,0,270.736,0.002342,0.9228,-3.9344,99703.7,0,265.658
1/4/2016 12:00,0,0,270.514,0.002292,0.7106,-4.477,99748.52,0,253.37
1/4/2016 13:00,0,0,270.716,0.002384,0.7168,-5.092,99855.28,57.524,256.902
1/4/2016 14:00,0.1800648,0.000050018,270.658,0.002362,0.7208,-5.707,99912.58,133.31,258.766
1/4/2016 15:00,0.3648816,0.000101356,270.196,0.002404,0.7264,-6.3176,99891.88,239.498,241.926
1/4/2016 16:00,0.0740304,0.000020564,269.616,0.002452,0.7044,-6.5398,100007.52,289.308,241.314
1/4/2016 17:00,0.0256824,0.000007134,269.582,0.002118,0.6838,-6.754,99989.36,309.72,239.874
1/4/2016 18:00,0,0,269.508,0.001836,0.6704,-6.977,99927.06,339.816,210.88
1/4/2016 19:00,0,0,269.514,0.001646,0.661,-6.9418,100023.96,270.938,211.3
1/4/2016 20:00,0,0,269.29,0.001542,0.6496,-6.9036,100139.2,176.244,211.652
1/4/2016 21:00,0,0,268.548,0.00157,0.6442,-6.8696,100154.64,35.678,200.376
1/4/2016 22:00,0,0,267.658,0.0015,0.305,-7.2438,100347.92,0,199.842
1/4/2016 23:00,0.018072,0.00000502,266.918,0.001342,-0.0294,-7.6144,100465.52,0,198.756
1/5/2016 0:00,0,0,265.488,0.001176,-0.3642,-7.9924,100546.5,0,176.488
1/5/2016 1:00,0,0,264.324,0.001086,-0.4342,-8.2474,100753.54,0,175.196
1/5/2016 2:00,0,0,263.186,0.001064,-0.5076,-8.5052,100844.18,0,174.696
1/5/2016 3:00,0,0,262.514,0.001084,-0.5776,-8.7678,100877.08,0,177.948
1/5/2016 4:00,0,0,262.08,0.00104,-0.5258,-9.0328,101013.12,0,178.062
1/5/2016 5:00,0,0,261.252,0.000936,-0.475,-9.307,101091.58,0,176.278
1/5/2016 6:00,0,0,260.334,0.000896,-0.4228,-9.5764,101110.88,0,158.598
1/5/2016 7:00,0,0,259.8,0.00087,-0.242,-9.172,101326.82,0,159.386
1/5/2016 8:00,0,0,259.422,0.00086,-0.058,-8.7682,101377.28,0,160.822
1/5/2016 9:00,0,0,258.988,0.000846,0.127,-8.3598,101366.38,0,146.53
1/5/2016 10:00,0,0,258.994,0.00081,0.3958,-7.9634,101480.06,0,147.396
1/5/2016 11:00,0,0,259.028,0.000812,0.6642,-7.5676,101547.06,0,148.728
1/5/2016 12:00,0,0,258.854,0.000804,0.93,-7.176,101573.24,0,149.546
1/5/2016 13:00,0,0,259.218,0.00084,0.477,-6.8132,101758.16,97.06,149.11
1/5/2016 14:00,0,0,261.05,0.000872,0.0212,-6.4506,101794.16,224.836,152.036
1/5/2016 15:00,0,0,263.266,0.000906,-0.4356,-6.0884,101808.96,354.262,165.63
1/5/2016 16:00,0,0,265.208,0.000932,-0.1468,-5.654,101867.94,428.03,167.314
1/5/2016 17:00,0,0,267.14,0.000944,0.1406,-5.224,101771.74,458.766,168.786
1/5/2016 18:00,0,0,268.342,0.001068,0.4286,-4.7976,101665.26,394.882,177.772
1/5/2016 19:00,0,0,269.078,0.000868,0.849,-4.041,101765.02,315.396,175.422
1/5/2016 20:00,0,0,269.576,0.000918,1.2678,-3.2888,101836.66,206.09,175.866
1/5/2016 21:00,0,0,269.298,0.000964,1.6876,-2.5408,101813.36,37.246,176.806
1/5/2016 22:00,0,0,267.886,0.001058,1.8084,-1.861,101944.02,0,174.19
1/5/2016 23:00,0,0,266.29,0.00107,1.9262,-1.1826,101941.1,0,170.176
1/6/2016 0:00,0,0,264.77,0.001074,2.0492,-0.502,101887.74,0,165.968
1/6/2016 1:00,0,0,264.428,0.001144,2.1738,-0.5642,101983.34,0,166.744
1/6/2016 2:00,0,0,263.768,0.001142,2.3026,-0.6324,101980.86,0,165.93
1/6/2016 3:00,0,0,263.072,0.001186,2.4336,-0.6902,101892.64,0,168.132
1/6/2016 4:00,0,0,262.48,0.001204,2.5318,-0.7758,101944.38,0,167.036
1/6/2016 5:00,0,0,262.116,0.001204,2.6306,-0.8584,101892.84,0,166.302
1/6/2016 6:00,0,0,261.638,0.001124,2.728,-0.9448,101769.88,0,166.464
1/6/2016 7:00,0,0,261.908,0.00115,2.9248,-0.5656,101906.72,0,167.38
1/6/2016 8:00,0,0,260.946,0.00113,3.1204,-0.1862,101830.76,0,164.582
1/6/2016 9:00,0,0,260.56,0.001098,3.3118,0.1896,101734.78,0,163.404
1/6/2016 10:00,0,0,260.422,0.001108,3.3844,0.4142,101750.94,0,162.974
1/6/2016 11:00,0,0,260.232,0.001104,3.4614,0.6372,101775.12,0,162.302
1/6/2016 12:00,0,0,260.276,0.001056,3.5344,0.8576,101734.1,0,158.538
1/6/2016 13:00,0,0,260.814,0.001126,3.8032,1.0844,101832.68,97.676,156.71
1/6/2016 14:00,0,0,263.44,0.001236,4.067,1.3104,101841.5,226.11,160.244
1/6/2016 15:00,0,0,268.24,0.001474,4.3366,1.5362,101748.48,356.18,176.86
1/6/2016 16:00,0,0,272.388,0.00143,4.3988,1.6552,101746.48,430.516,183.752
1/6/2016 17:00,0,0,275.416,0.001406,4.4702,1.7728,101635.04,461.762,187.782
1/6/2016 18:00,0,0,277.014,0.001,4.533,1.8912,101488.12,394.89,193.418
1/6/2016 19:00,0,0,277.932,0.000966,4.218,2.1126,101457.56,316.028,195.258
1/6/2016 20:00,0,0,277.882,0.001016,3.8994,2.3422,101397.64,207.418,195.77
1/6/2016 21:00,0,0,276.76,0.0011,3.5888,2.5618,101321.14,38.334,194.544
1/6/2016 22:00,0,0,274.174,0.001182,3.7838,2.358,101397.1,0,189.614
1/6/2016 23:00,0,0,272.32,0.001386,3.9746,2.1576,101397.7,0,187.99
1/7/2016 0:00,0,0,270.378,0.00146,4.169,1.9474,101311.58,0,180.564
1/7/2016 1:00,0,0,269.998,0.001532,3.9136,1.7956,101438.24,0,180.34
1/7/2016 2:00,0,0,269.604,0.001558,3.6476,1.6424,101410.2,0,179.67
1/7/2016 3:00,0,0,269.542,0.001646,3.392,1.491,101289.8,0,183.412
1/7/2016 4:00,0,0,269.222,0.001702,3.3312,1.3552,101342.24,0,183.398
1/7/2016 5:00,0,0,268.312,0.001702,3.2682,1.2194,101250.4,0,181.288
1/7/2016 6:00,0,0,267.556,0.001664,3.1988,1.0834,101170.96,0,180.96
1/7/2016 7:00,0,0,267.096,0.001668,3.2106,0.9708,101227,0,180.432
1/7/2016 8:00,0,0,266.108,0.001626,3.2166,0.8592,101192.78,0,178.12
1/7/2016 9:00,0,0,266.214,0.001606,3.2238,0.7464,101066.44,0,177.774
1/7/2016 10:00,0,0,265.748,0.001574,3.1134,0.7218,101147.86,0,177.098
1/7/2016 11:00,0,0,264.372,0.001414,3.0024,0.701,101164.24,0,172.946
1/7/2016 12:00,0,0,264.452,0.001384,2.8878,0.6756,101087.24,0,167.582
1/7/2016 13:00,0,0,264.776,0.00139,2.8016,0.2906,101177.58,97.514,165.602
1/7/2016 14:00,0,0,267.412,0.001674,2.71,-0.0898,101149.12,225.454,171.806
1/7/2016 15:00,0,0,271.88,0.00187,2.6226,-0.475,101036.64,349.988,194.186
1/7/2016 16:00,0,0,275.458,0.0018,1.7426,-0.6356,101050.08,423.202,201.744
1/7/2016 17:00,0,0,278.112,0.001724,0.8632,-0.7944,100928.26,454.184,206.582
1/7/2016 18:00,0,0,279.878,0.001572,-0.0108,-0.9536,100763.76,389.276,222.514
1/7/2016 19:00,0,0,279.948,0.001532,-0.3688,-0.5952,100801.02,312.142,222.81
1/7/2016 20:00,0,0,280.026,0.001608,-0.7224,-0.2454,100815.84,205.792,224.382
1/7/2016 21:00,0,0,278.656,0.001584,-1.0814,0.1136,100656.2,49.368,222.682
1/7/2016 22:00,0,0,275.094,0.00161,-1.17,0.1646,100818.24,0,211.96
1/7/2016 23:00,0,0,272.708,0.001706,-1.252,0.2112,100800.16,0,205.838
1/8/2016 0:00,0,0,271.158,0.00173,-1.3416,0.2608,100781.3,0,187.426
1/8/2016 1:00,0,0,270.526,0.001762,-1.7652,-0.3318,100888.54,0,187.722
1/8/2016 2:00,0,0,270.25,0.001706,-2.189,-0.9238,100839.8,0,188.262
1/8/2016 3:00,0,0,269.766,0.001704,-2.6116,-1.5166,100680.38,0,194.99
1/8/2016 4:00,0,0,269.322,0.001748,-2.6986,-1.5954,100807.68,0,193.46
1/8/2016 5:00,0,0,268.814,0.001828,-2.7822,-1.6738,100745.3,0,192.032
1/8/2016 6:00,0,0,268.416,0.001942,-2.8662,-1.7482,100647.1,0,194.982
1/8/2016 7:00,0,0,267.842,0.00204,-2.89,-1.8588,100802.56,0,194.28
1/8/2016 8:00,0,0,268.066,0.002226,-2.908,-1.9656,100746.1,0,196.44
1/8/2016 9:00,0,0,268.676,0.00232,-2.933,-2.0764,100588.14,0,201.516
1/8/2016 10:00,0,0,269.18,0.002458,-2.9326,-2.0576,100721.5,0,203.702
1/8/2016 11:00,0,0,268.532,0.002476,-2.9312,-2.0376,100755.84,0,201.642
1/8/2016 12:00,0,0,268.63,0.002492,-2.9312,-2.0214,100682.04,0,198.146
1/8/2016 13:00,0,0,268.924,0.00257,-3.4934,-2.394,100812.74,94.21,195.13
1/8/2016 14:00,0,0,271.226,0.002952,-4.061,-2.769,100859.8,217.426,199.644
1/8/2016 15:00,0,0,274.08,0.003284,-4.6192,-3.1396,100800.42,340.04,222.582
1/8/2016 16:00,0,0,276.334,0.003486,-5.0282,-2.8242,100833.94,411.254,227.544
1/8/2016 17:00,0,0,277.656,0.00378,-5.4334,-2.5002,100792.54,441.67,229.744
1/8/2016 18:00,0,0,277.476,0.00379,-5.8426,-2.1838,100703.9,382.304,231.754
1/8/2016 19:00,0,0,277.576,0.003818,-5.3376,-2.1518,100810.14,307.148,234.202
1/8/2016 20:00,0,0,276.978,0.003796,-4.8226,-2.1146,100753.58,203.42,234.038
1/8/2016 21:00,0,0,276.44,0.003784,-4.3162,-2.0824,100642.44,39.662,227.044
1/8/2016 22:00,0,0,275.678,0.003698,-4.3464,-1.9432,100759.26,0,226.698
1/8/2016 23:00,0,0,275.49,0.003686,-4.3676,-1.8068,100759.2,0,228.636
1/9/2016 0:00,0,0,275.266,0.003728,-4.392,-1.6668,100693.98,0,239.818
1/9/2016 1:00,0,0,275.322,0.00374,-4.1246,-1.7076,100823.66,0,240.55
1/9/2016 2:00,0,0,275.212,0.003646,-3.8548,-1.7526,100764.52,0,240.212
1/9/2016 3:00,0,0,275.316,0.003714,-3.5826,-1.7938,100749.76,0,253.692
1/9/2016 4:00,0,0,275.07,0.003674,-3.6864,-1.8402,100865.64,0,252.058
1/9/2016 5:00,0,0,274.914,0.003644,-3.7892,-1.8822,100815.98,0,250.77
1/9/2016 6:00,0,0,274.986,0.00379,-3.8932,-1.9244,100736.22,0,278.98
1/9/2016 7:00,0,0,275.084,0.003788,-4.2338,-1.7876,100812.18,0,277.192
1/9/2016 8:00,0,0,275.096,0.003886,-4.573,-1.654,100780,0,275.504
1/9/2016 9:00,0,0,275.004,0.00388,-4.9116,-1.5216,100664.22,0,311.536
1/9/2016 10:00,0,0,275.146,0.003958,-4.5178,-1.2626,100749.6,0,311.978
1/9/2016 11:00,0,0,275.166,0.00397,-4.121,-0.9946,100757.7,0,311.47
1/9/2016 12:00,0,0,275.45,0.003992,-3.7202,-0.7356,100697.78,0,302.586
1/9/2016 13:00,0,0,275.31,0.004066,-4.147,-0.4874,100792.8,71.838,297.92
1/9/2016 14:00,0,0,275.544,0.004134,-4.574,-0.2362,100804.74,165.404,294.956
1/9/2016 15:00,0,0,276.77,0.004296,-5,0.0108,100787.92,165.142,320.392
1/9/2016 16:00,0,0,277.842,0.004368,-4.922,0.0812,100882.68,199.808,323.622
1/9/2016 17:00,0,0,278.6,0.004394,-4.8466,0.1512,100721.12,214.702,325.074
1/9/2016 18:00,0,0,279.378,0.004454,-4.7676,0.2158,100627.58,152,325.036
1/9/2016 19:00,0,0,280.044,0.004526,-4.7296,0.3604,100691.68,122.346,329.76
1/9/2016 20:00,0,0,279.76,0.004478,-4.6832,0.5076,100632.9,81.416,329.302
1/9/2016 21:00,0,0,279.108,0.004392,-4.6416,0.6464,100530.64,19.692,330.706
1/9/2016 22:00,0,0,277.516,0.004214,-4.6764,0.6852,100652.16,0,323.3
1/9/2016 23:00,0,0,276.67,0.004202,-4.7064,0.7234,100672.4,0,320.392
1/10/2016 0:00,0,0,277.106,0.004272,-4.736,0.7518,100673.78,0,324.794
1/10/2016 1:00,0,0,276.802,0.004328,-4.818,0.6894,100730.12,0,324.36
1/10/2016 2:00,0,0,276.758,0.004352,-4.902,0.617,100722.42,0,325
1/10/2016 3:00,0,0,276.582,0.00444,-4.987,0.5522,100588.5,0,326.834
1/10/2016 4:00,0,0,276.592,0.004508,-5.2166,0.5518,100573.36,0,326.074
1/10/2016 5:00,0,0,276.648,0.004536,-5.4416,0.5508,100461.86,0,325.334
1/10/2016 6:00,0,0,276.886,0.004608,-5.6716,0.5534,100314.42,0,326.704
1/10/2016 7:00,0,0,276.732,0.004672,-6.1488,0.311,100366.78,0,325.172
1/10/2016 8:00,0,0,276.462,0.004612,-6.6264,0.0722,100247.4,0,322.496
1/10/2016 9:00,0,0,276.576,0.004674,-7.1028,-0.1704,100033.12,0,316.948
1/10/2016 10:00,0,0,277.288,0.004866,-7.7118,0.6332,99966.1,0,319.004
1/10/2016 11:00,0,0,277.816,0.005146,-8.3216,1.4368,99892.86,0,320.484
1/10/2016 12:00,1.28574,0.00035715,278.586,0.005562,-8.926,2.2444,99597.76,0,345.936
1/10/2016 13:00,2.3008824,0.000639134,279.116,0.00586,-9.6092,3.8132,99576.7,28.096,341.09
1/10/2016 14:00,5.5472472,0.001540902,281.29,0.006718,-10.2916,5.3838,99312.38,64.51,346.662
1/10/2016 15:00,5.4503496,0.001513986,283.412,0.00771,-10.9742,6.9578,98955.9,114.766,369.362
1/10/2016 16:00,7.2627912,0.002017442,284.546,0.008322,-9.1124,8.2178,98784.28,138.854,372.198
1/10/2016 17:00,2.3445288,0.000651258,285.648,0.008954,-7.2536,9.4854,98553.48,149.32,374.876
1/10/2016 18:00,0.4169664,0.000115824,286.072,0.009274,-5.3922,10.7498,98235.66,164.7,366.76
1/10/2016 19:00,2.1365352,0.000593482,287.032,0.009904,-3.4566,10.3494,98169.46,132.81,373.326
1/10/2016 20:00,3.2760792,0.000910022,287.592,0.010158,-1.519,9.9464,97997.22,88.768,376.814
1/10/2016 21:00,0.3934296,0.000109286,287.332,0.010096,0.4206,9.5426,97845.6,27.618,346.952
1/10/2016 22:00,0.0016632,0.000000462,286.968,0.010022,1.6306,9.1122,97771.28,0,344.692
1/10/2016 23:00,0.069264,0.00001924,286.832,0.00961,2.8462,8.686,97791.76,0,342.87
1/11/2016 0:00,0.0031104,0.000000864,285.556,0.008336,4.0532,8.2556,97778.42,0,306.766
1/11/2016 1:00,0,0,284.398,0.007832,5.5922,5.872,97902.4,0,305.728
1/11/2016 2:00,0,0,283.302,0.00695,7.1328,3.489,97955.88,0,304.01
1/11/2016 3:00,0,0,282.686,0.006576,8.6714,1.1056,97907.52,0,254.006
1/11/2016 4:00,0,0,282.074,0.00572,8.5996,0.4576,98102.7,0,257.41
1/11/2016 5:00,0,0,280.302,0.004872,8.528,-0.191,98198.98,0,256.336
1/11/2016 6:00,0,0,278.49,0.004224,8.4538,-0.839,98228.02,0,243.38
1/11/2016 7:00,0,0,277.55,0.003862,8.7428,-1.0492,98458.64,0,243.59
1/11/2016 8:00,0,0,276.624,0.003372,9.03,-1.2626,98563.78,0,243.266
1/11/2016 9:00,0,0,275.832,0.003038,9.3244,-1.4816,98555.02,0,267.844
1/11/2016 10:00,0,0,274.708,0.002564,9.3126,-1.0858,98791.84,0,265.114
1/11/2016 11:00,0,0,273.448,0.00212,9.2966,-0.6888,98961.98,0,261.636
1/11/2016 12:00,0,0,272.31,0.001838,9.2834,-0.2972,99055.26,0,269.966
1/11/2016 13:00,0,0,271.98,0.001896,9.3336,-0.7046,99250.44,79.828,270.78
1/11/2016 14:00,0,0,272.356,0.00193,9.3872,-1.113,99319.94,182.632,274.314
1/11/2016 15:00,0,0,272.712,0.001708,9.4424,-1.5192,99301.9,325.506,232.054
1/11/2016 16:00,0,0,273.084,0.0016,9.252,-1.1228,99421.76,393.936,232.754
1/11/2016 17:00,0,0,273.694,0.001636,9.0646,-0.7254,99327.76,423.81,235.754
1/11/2016 18:00,0,0,273.706,0.001672,8.8812,-0.3232,99354.14,305.444,231.85
1/11/2016 19:00,0,0,273.602,0.001552,8.586,-0.4048,99460,246.79,230.702
1/11/2016 20:00,0,0,272.944,0.001364,8.2874,-0.4942,99532.88,165.73,226.814
1/11/2016 21:00,0,0,272.752,0.00142,7.9886,-0.5756,99534.48,48.022,190.766
1/11/2016 22:00,0,0,271.536,0.001494,7.2376,-0.5652,99771.12,0,190.142
1/11/2016 23:00,0,0,270.816,0.001458,6.4818,-0.5582,99891.28,0,189.884
1/12/2016 0:00,0,0,270.112,0.001462,5.7266,-0.5532,99975.92,0,182.092
1/12/2016 1:00,0,0,269.514,0.001402,5.2366,-0.6754,100141.6,0,180.486
1/12/2016 2:00,0,0,268.848,0.001368,4.7464,-0.8032,100190.34,0,178.95
1/12/2016 3:00,0,0,268.006,0.001404,4.2554,-0.9252,100169.56,0,178.49
1/12/2016 4:00,0,0,267.036,0.00145,3.73,-0.8396,100280.28,0,176.228
1/12/2016 5:00,0,0,266.312,0.001512,3.2068,-0.7576,100277.96,0,174.72
1/12/2016 6:00,0,0,265.696,0.001508,2.6762,-0.6814,100257.96,0,178.56
1/12/2016 7:00,0,0,265.212,0.00155,2.591,-0.1568,100351.78,0,177.796
1/12/2016 8:00,0,0,264.96,0.00156,2.503,0.3682,100309.7,0,177.394
1/12/2016 9:00,0,0,264.946,0.001604,2.4174,0.8928,100209.86,0,191.892
1/12/2016 10:00,0,0,264.338,0.001572,2.0814,1.5258,100306.66,0,190.53
1/12/2016 11:00,0,0,263.392,0.00152,1.7348,2.1622,100293.72,0,188.038
1/12/2016 12:00,0,0,263.33,0.001536,1.3986,2.7948,100220.2,0,194.178
1/12/2016 13:00,0,0,264.022,0.001602,1.2134,3.6256,100174.78,89.154,193.598
1/12/2016 14:00,0,0,266.374,0.001744,1.0306,4.4628,100150.56,203.142,198.604
1/12/2016 15:00,0,0,269.318,0.001886,0.845,5.2976,99977.9,313.472,225.818
1/12/2016 16:00,0,0,271.502,0.001992,0.8134,5.7386,99900.42,379.384,228.202
1/12/2016 17:00,0,0,273.22,0.002092,0.7778,6.1802,99682.02,408.366,229.24
1/12/2016 18:00,0,0,274.782,0.002326,0.7434,6.6302,99438.98,237.952,272.824
1/12/2016 19:00,0,0,275.674,0.00268,0.5852,6.5816,99381.34,192.638,275.332
1/12/2016 20:00,0,0,275.986,0.002936,0.423,6.5268,99173.64,129.932,274.826
1/12/2016 21:00,0.0176328,0.000004898,275.908,0.003262,0.262,6.4768,99005.76,25.672,295.11
1/12/2016 22:00,0.6120864,0.000170024,274.768,0.003718,1.5646,6.1526,98925.32,0,291.764
1/12/2016 23:00,0.8266176,0.000229616,274.008,0.003872,2.8742,5.8252,98887.6,0,288.326
1/13/2016 0:00,0.292572,0.00008127,273.526,0.003882,4.1772,5.4962,98777.66,0,268.1
1/13/2016 1:00,0,0,273.506,0.00379,4.8934,3.91,98834.88,0,270.582
1/13/2016 2:00,0,0,273.302,0.003658,5.6082,2.3162,98751.18,0,272.17
1/13/2016 3:00,0,0,272.536,0.003464,6.328,0.7288,98609.18,0,255.35
1/13/2016 4:00,0,0,272.542,0.00336,6.8422,0.0984,98640.66,0,259.17
1/13/2016 5:00,0.0480312,0.000013342,272,0.003148,7.3582,-0.5294,98544.64,0,260.422
1/13/2016 6:00,0.0000072,0.000000002,271.226,0.002958,7.8768,-1.1596,98545.28,0,225.532
1/13/2016 7:00,0.4378032,0.000121612,269.394,0.002496,8.6572,-1.182,98815.8,0,220.158
1/13/2016 8:00,0,0,268.304,0.002018,9.4292,-1.2,98873.06,0,216.728
