time,APCP_surface,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
5/28/2017 11:00,0,0,285.538,0.00843,0.1154,0.9966,99855.24,143.812,348.768
5/28/2017 12:00,0,0,286.526,0.008818,-0.1666,0.642,99806.6,294.01,354.014
5/28/2017 13:00,0.0036072,0.000001002,288.58,0.009246,-0.5958,1.4108,99841.32,417.28,358.822
5/28/2017 14:00,0.0036072,0.000001002,290.332,0.009408,-1.0192,2.183,99821.26,533.02,361.372
5/28/2017 15:00,0.0036072,0.000001002,291.566,0.009644,-1.4428,2.9548,99796.78,692.774,352.57
5/28/2017 16:00,0.0036072,0.000001002,292.826,0.009824,-1.3756,3.8232,99820.08,762.828,358.662
5/28/2017 17:00,0,0,293.374,0.009742,-1.3074,4.7008,99862.64,767.37,360.486
5/28/2017 18:00,0.0036072,0.000001002,292.89,0.009584,-1.236,5.5684,99871.1,657.896,358.908
5/28/2017 19:00,0.0036072,0.000001002,292.57,0.009262,-2.0204,5.366,99830.04,605.284,359.744
5/28/2017 20:00,0,0,291.972,0.008882,-2.8008,5.1636,99852.38,508.766,358.98
5/28/2017 21:00,0,0,291.086,0.008226,-3.5816,4.966,99818.28,426.438,334.982
5/28/2017 22:00,0,0,290.44,0.007808,-3.7688,4.2582,99876.44,295.17,337.92
5/28/2017 23:00,0,0,289.37,0.007656,-3.9586,3.5554,99871.82,153.822,339.582
5/29/2017 0:00,0,0,287.774,0.007386,-4.148,2.8514,99854.9,10.82,324.3
5/29/2017 1:00,0,0,286.348,0.007412,-3.8512,2.5018,99932.82,0,322.362
5/29/2017 2:00,0,0,285.244,0.007408,-3.5532,2.147,99936.66,0,321.836
5/29/2017 3:00,0,0,284.222,0.007444,-3.2506,1.792,99861.68,0,324.88
5/29/2017 4:00,0,0,283.816,0.007432,-3.4716,1.3072,99880.1,0,323.954
5/29/2017 5:00,0,0,283.364,0.007268,-3.6932,0.8254,99843.08,0,322.4
5/29/2017 6:00,0,0,282.942,0.007168,-3.9102,0.3396,99788.58,0,336.954
5/29/2017 7:00,0,0,282.584,0.00697,-3.7256,0.5752,99797.86,0,334.542
5/29/2017 8:00,0,0,282.362,0.006948,-3.5308,0.8126,99792.28,0,333.302
5/29/2017 9:00,0,0,282.71,0.007042,-3.341,1.0474,99779.48,0,350.102
5/29/2017 10:00,0,0,282.98,0.00717,-3.9776,0.8452,99818.5,27.822,349.802
5/29/2017 11:00,0,0,283.486,0.007366,-4.6094,0.6396,99849.18,74.434,350.908
5/29/2017 12:00,0.0671184,0.000018644,283.89,0.00755,-5.2452,0.4376,99815.2,119.374,357.658
5/29/2017 13:00,0.3216672,0.000089352,284.408,0.007824,-5.8384,0.437,99809,169.292,359.982
5/29/2017 14:00,0.0112608,0.000003128,284.722,0.00772,-6.4226,0.4324,99839.7,216.136,360.156
5/29/2017 15:00,0.0001152,0.000000032,285.268,0.007762,-7.0114,0.424,99803.96,201.352,364.532
5/29/2017 16:00,0.0001152,0.000000032,285.612,0.007646,-6.4748,0.165,99903.28,221.698,365.144
5/29/2017 17:00,0.055656,0.00001546,285.398,0.007608,-5.9428,-0.0934,99930.84,223.048,363.004
5/29/2017 18:00,0.025848,0.00000718,285.436,0.007728,-5.4074,-0.3604,99882.72,196.322,363.94
5/29/2017 19:00,0.000792,0.00000022,285.626,0.00783,-4.4144,-0.326,100005.48,180.734,364.348
5/29/2017 20:00,0.477468,0.00013263,285.008,0.00792,-3.4178,-0.286,100079.56,151.942,360.378
5/29/2017 21:00,0.2887272,0.000080202,284.834,0.007986,-2.4252,-0.2524,100064.84,128.128,357.118
5/29/2017 22:00,0.0001152,0.000000032,284.59,0.00784,-1.94,-0.2714,100152.98,88.836,356.37
5/29/2017 23:00,0,0,284.164,0.00761,-1.4508,-0.2818,100176.58,46.574,354.428
5/30/2017 0:00,0,0,283.69,0.00741,-0.9652,-0.3012,100252.48,4.89,348.952
5/30/2017 1:00,0,0,283.27,0.007286,-1.1454,-0.2414,100313.3,0,349.094
5/30/2017 2:00,0,0,282.97,0.007092,-1.3242,-0.1802,100328.46,0,349.618
5/30/2017 3:00,0,0,282.686,0.007032,-1.5064,-0.1194,100302.32,0,333.044
5/30/2017 4:00,0,0,282.576,0.007044,-1.4998,-0.6178,100347.64,0,335.75
5/30/2017 5:00,0,0,282.64,0.00713,-1.4942,-1.1158,100378.36,0,339.552
5/30/2017 6:00,0,0,282.594,0.007106,-1.4938,-1.6134,100384.68,0,299.136
5/30/2017 7:00,0,0,282.678,0.007062,-1.7452,-0.5008,100428.22,0,302.018
5/30/2017 8:00,0,0,282.584,0.007048,-1.9976,0.6122,100436,0,304.228
5/30/2017 9:00,0,0,282.51,0.007034,-2.2542,1.7256,100424.32,0,315.886
5/30/2017 10:00,0,0,282.736,0.007166,-2.3874,1.5118,100533.42,69.206,309.918
5/30/2017 11:00,0,0,282.962,0.007242,-2.5258,1.3018,100572.8,183.538,304.036
5/30/2017 12:00,0,0,283.768,0.007556,-2.6652,1.0932,100540.98,326.278,327.79
5/30/2017 13:00,0,0,285.08,0.007922,-1.9328,1.2174,100579.64,462.238,328.48
5/30/2017 14:00,0,0,286.452,0.008308,-1.1944,1.3368,100612.32,590.174,329.464
5/30/2017 15:00,0,0,288.014,0.008554,-0.462,1.4616,100521.94,783.004,335.66
5/30/2017 16:00,0,0,288.596,0.008618,-0.9088,2.4634,100541.66,862.18,332.122
5/30/2017 17:00,0,0,289.092,0.008756,-1.3506,3.4572,100524.02,867.384,328.47
5/30/2017 18:00,0,0,289.388,0.008914,-1.7976,4.4588,100498.34,644.62,334.618
5/30/2017 19:00,0,0,289.246,0.008876,-1.2556,4.8402,100453.16,593.42,336.254
5/30/2017 20:00,0,0,289.448,0.008878,-0.72,5.2164,100424.5,499.386,339.68
5/30/2017 21:00,0,0,288.808,0.008844,-0.1836,5.596,100399.78,275.452,340.114
5/30/2017 22:00,0,0,287.77,0.008682,-0.7248,5.1346,100447.64,191.462,341.284
5/30/2017 23:00,0,0,287.106,0.00855,-1.2674,4.6718,100452.26,100.9,344.396
5/31/2017 0:00,0,0,286.36,0.00838,-1.8038,4.2102,100403.78,7.208,333.448
5/31/2017 1:00,0,0,285.62,0.008388,-1.9288,4.1404,100415.36,0,333.694
5/31/2017 2:00,0,0,285.126,0.008142,-2.0544,4.0658,100440.86,0,334.45
5/31/2017 3:00,0,0,284.702,0.008006,-2.1786,3.9924,100327.28,0,341.798
5/31/2017 4:00,0,0,284.572,0.008088,-1.527,3.6934,100383.58,0,341.82
5/31/2017 5:00,0.0000072,0.000000002,284.474,0.008098,-0.8774,3.3884,100364.28,0,341.784
5/31/2017 6:00,0.0221112,0.000006142,284.512,0.008186,-0.2288,3.0884,100292.14,0,342.238
5/31/2017 7:00,0.0000072,0.000000002,284.428,0.008282,0.0614,2.795,100228.24,0,342.134
5/31/2017 8:00,0.0000072,0.000000002,284.572,0.00828,0.3512,2.5002,100216.8,0,342.904
5/31/2017 9:00,0.0000072,0.000000002,284.694,0.008368,0.6418,2.211,100123.62,0,339.896
5/31/2017 10:00,0,0,284.93,0.008484,0.4548,2.3974,100149.18,68.45,333.968
5/31/2017 11:00,0.0000072,0.000000002,285.43,0.008788,0.27,2.5896,100209.56,179.984,329.974
5/31/2017 12:00,0,0,285.946,0.009098,0.082,2.7816,100179.46,252.806,350.442
5/31/2017 13:00,0.073224,0.00002034,286.656,0.00953,0.0754,3.0074,100179.56,357.932,349.764
5/31/2017 14:00,0.0183528,0.000005098,287.396,0.009962,0.072,3.2276,100148.44,456.638,349.218
5/31/2017 15:00,0.0002736,0.000000076,288.438,0.0105,0.0646,3.4572,100122.92,458.044,361.612
5/31/2017 16:00,0.0820368,0.000022788,289.356,0.010856,0.0246,3.6376,100078.42,504.36,364.812
5/31/2017 17:00,0.00018,0.00000005,290.836,0.011508,-0.0084,3.8226,99998.56,507.448,371.608
5/31/2017 18:00,0.0001728,0.000000048,292.01,0.011942,-0.0482,4.0046,99936.92,511.514,375.528
5/31/2017 19:00,0,0,293.108,0.012364,0.235,4.142,99816.62,471.076,380.316
5/31/2017 20:00,0,0,293.41,0.012568,0.5146,4.28,99778.6,396.642,380.338
5/31/2017 21:00,0,0,293.49,0.012524,0.793,4.412,99716.58,353.302,373.032
5/31/2017 22:00,0,0,292.878,0.012504,0.5662,4.1588,99700.42,246,374.28
5/31/2017 23:00,0,0,291.982,0.012286,0.349,3.9088,99646.08,130.366,373.622
6/1/2017 0:00,0,0,290.578,0.011716,0.122,3.653,99634.26,7.248,324.784
6/1/2017 1:00,0.0000216,0.000000006,289.646,0.011018,0.7052,3.1384,99814.8,0,325.242
6/1/2017 2:00,1.966968,0.00054638,287.768,0.01002,1.289,2.631,99908.8,0,320.648
6/1/2017 3:00,0.0140112,0.000003892,286.77,0.009518,1.8722,2.1198,99756.66,0,311.758
6/1/2017 4:00,0,0,286.254,0.00925,1.9094,2.0486,99761.72,0,309.422
6/1/2017 5:00,1.0482336,0.000291176,286.644,0.009512,1.9394,1.9812,99840.96,0,312.302
6/1/2017 6:00,0.5334984,0.000148194,286.59,0.009432,1.9734,1.9104,99710.16,0,322.872
6/1/2017 7:00,0.0086184,0.000002394,286.7,0.009492,1.9712,1.8328,99699.28,0,325.566
6/1/2017 8:00,0.2833992,0.000078722,286.69,0.009308,1.9698,1.7594,99592.04,0,327.166
6/1/2017 9:00,0.0011016,0.000000306,285.57,0.008746,1.9722,1.6818,99612.16,0,315.962
6/1/2017 10:00,0,0,285.686,0.009046,2.0402,1.595,99691.96,73.996,309.806
6/1/2017 11:00,0,0,286.474,0.009482,2.1074,1.5074,99741.56,193.056,307.136
6/1/2017 12:00,0,0,287.572,0.010242,2.1786,1.4214,99740.26,386.576,320.908
6/1/2017 13:00,0,0,289.72,0.01071,2.9628,1.7798,99748.74,547.302,324.588
6/1/2017 14:00,0,0,292.238,0.010792,3.7516,2.1452,99681.92,682.916,329.244
6/1/2017 15:00,0,0,294.456,0.010614,4.5356,2.507,99615.34,726.844,340.408
6/1/2017 16:00,0,0,296.094,0.009762,5.1522,1.9952,99585.46,792.794,347.19
6/1/2017 17:00,0,0,296.542,0.009122,5.7754,1.493,99558.24,808.774,348.534
6/1/2017 18:00,0.2345256,0.000065146,296.056,0.009256,6.3928,0.9842,99453.14,697.648,361.95
6/1/2017 19:00,0,0,294.394,0.009158,6.069,0.7148,99477.5,624.24,353.962
6/1/2017 20:00,0.0857376,0.000023816,296.77,0.008532,5.7436,0.4364,99463.94,516.944,364.992
6/1/2017 21:00,0.001188,0.00000033,296.146,0.008786,5.4184,0.1666,99453.86,414.018,345.848
6/1/2017 22:00,0,0,295.164,0.008782,4.8296,-0.18,99469.34,276.43,348.494
6/1/2017 23:00,0,0,294.83,0.008668,4.2408,-0.5278,99434.1,147.268,354.078
6/2/2017 0:00,0,0,292.292,0.009164,3.6546,-0.879,99417.02,7.906,317.254
6/2/2017 1:00,0,0,289.816,0.008596,3.5892,-1.1874,99483.76,0,311.298
6/2/2017 2:00,0,0,288.348,0.00841,3.5184,-1.4958,99560.34,0,310.772
6/2/2017 3:00,0,0,287.362,0.008014,3.4516,-1.805,99581.6,0,292.874
6/2/2017 4:00,0,0,287.274,0.007718,3.1298,-2.1064,99700.24,0,295.804
6/2/2017 5:00,0,0,287.082,0.006438,2.8078,-2.4038,99746.22,0,295.584
6/2/2017 6:00,0,0,286.472,0.00586,2.4854,-2.702,99737.1,0,288.242
6/2/2017 7:00,0,0,285.718,0.00556,2.6146,-2.2262,99734.26,0,286.39
6/2/2017 8:00,0,0,284.272,0.005496,2.7438,-1.752,99755.78,0,282.47
6/2/2017 9:00,0,0,282.56,0.005546,2.8764,-1.2766,99745.2,0,275.206
6/2/2017 10:00,0,0,281.784,0.005542,2.7294,-0.3426,99819.1,84.55,263.17
6/2/2017 11:00,0,0,283.544,0.006106,2.5776,0.588,99845.3,219.064,263.104
6/2/2017 12:00,0,0,286.314,0.006294,2.434,1.5268,99788.88,399.66,277.116
6/2/2017 13:00,0,0,288.738,0.00626,3.3172,1.6328,99800.54,565.474,283.2
6/2/2017 14:00,0,0,290.634,0.006244,4.1946,1.7468,99798.38,705.382,287.266
6/2/2017 15:00,0,0,292.212,0.006374,5.0732,1.853,99739.5,823.796,307.81
6/2/2017 16:00,0,0,293.42,0.006504,5.4878,2.3088,99698.74,898.49,311.21
6/2/2017 17:00,0,0,294.084,0.006606,5.898,2.7672,99623.86,916.694,312.17
6/2/2017 18:00,0.0170928,0.000004748,294.292,0.006594,6.3116,3.2242,99546.4,614.53,353.788
6/2/2017 19:00,0.000576,0.00000016,293.648,0.006734,5.961,3.0704,99512.46,550.046,351.208
6/2/2017 20:00,0.024732,0.00000687,292.108,0.00732,5.6154,2.9112,99550.04,455.748,345.726
6/2/2017 21:00,2.7998496,0.000777736,290.27,0.007856,5.268,2.757,99521.14,305.784,341.472
6/2/2017 22:00,0.0002736,0.000000076,289.736,0.007932,4.8692,1.2538,99568.62,204.458,343.638
6/2/2017 23:00,0,0,288.882,0.008098,4.471,-0.249,99584.42,109.456,344.436
6/3/2017 0:00,0,0,287.85,0.008276,4.0726,-1.749,99617.38,8.34,302.734
6/3/2017 1:00,0,0,286.69,0.007284,3.7274,-2.2682,99668.16,0,305.282
6/3/2017 2:00,0,0,285.664,0.006526,3.3822,-2.7826,99770.22,0,309.35
6/3/2017 3:00,0,0,284.888,0.006184,3.0388,-3.2934,99739.28,0,271.078
6/3/2017 4:00,0,0,284.052,0.00599,3.07,-2.8862,99790.58,0,271.58
6/3/2017 5:00,0,0,282.644,0.005906,3.0976,-2.471,99723.96,0,270.154
6/3/2017 6:00,0,0,282.114,0.00579,3.1344,-2.0596,99674.28,0,267.654
6/3/2017 7:00,0,0,280.674,0.00567,3.2892,-1.7138,99701.56,0,263.186
6/3/2017 8:00,0,0,280.116,0.005566,3.4424,-1.3654,99702.98,0,262.178
6/3/2017 9:00,0,0,279.656,0.005464,3.605,-1.0198,99699.84,0,266.85
6/3/2017 10:00,0,0,279.664,0.005548,3.7358,-0.9902,99744.52,85.374,257.472
6/3/2017 11:00,0,0,281.746,0.00611,3.8696,-0.9646,99799.64,219.796,257.766
6/3/2017 12:00,0,0,284.884,0.0068,4.0056,-0.936,99745.9,315.752,295.488
6/3/2017 13:00,0,0,286.934,0.006942,4.1304,-1.447,99756.06,446.494,300.496
6/3/2017 14:00,0,0,288.346,0.0068,4.256,-1.9624,99699.06,556.842,301.938
6/3/2017 15:00,0.1153656,0.000032046,288.272,0.006836,4.3816,-2.469,99663.64,569.568,330.57
6/3/2017 16:00,0.4401648,0.000122268,287.816,0.007438,4.4548,-3.2448,99641.9,621.22,328.536
6/3/2017 17:00,0,0,290.784,0.00719,4.5256,-4.0116,99603.98,633.89,340.42
6/3/2017 18:00,0,0,292.02,0.00688,4.6018,-4.7878,99522.72,677.45,331.474
6/3/2017 19:00,0,0,292.296,0.006694,4.5732,-4.4598,99506.8,606.526,332.582
6/3/2017 20:00,0,0,292.446,0.006634,4.5404,-4.1392,99540.6,502.828,333.498
6/3/2017 21:00,0,0,292.85,0.006554,4.5154,-3.811,99531.56,353.626,343.598
6/3/2017 22:00,0,0,292.734,0.006628,4.2468,-3.3324,99564.12,236.792,348.25
6/3/2017 23:00,0,0,292.176,0.006922,3.982,-2.8488,99598.18,127.402,351.562
6/4/2017 0:00,0,0,290.98,0.007282,3.7178,-2.3664,99652.34,8.064,361.166
6/4/2017 1:00,0,0,288.866,0.007066,3.4014,-2.1794,99738.72,0,353.61
6/4/2017 2:00,0,0,287.228,0.006812,3.0854,-1.9874,99808.54,0,348.402
6/4/2017 3:00,0,0,286.182,0.006476,2.7648,-1.7992,99811.7,0,318.896
6/4/2017 4:00,0,0,285.388,0.00659,2.8942,-1.7848,99869.02,0,318.838
6/4/2017 5:00,0,0,284.292,0.00656,3.0218,-1.7758,99869.2,0,316.964
6/4/2017 6:00,0,0,283.714,0.006608,3.1486,-1.766,99863.04,0,281.678
6/4/2017 7:00,0,0,282.334,0.006354,3.2244,-1.6752,99897.98,0,277.584
6/4/2017 8:00,0,0,281.422,0.006274,3.2972,-1.5802,99955.4,0,275.896
6/4/2017 9:00,0,0,280.986,0.006132,3.3774,-1.4844,99919.12,0,278.63
6/4/2017 10:00,0,0,281.196,0.0063,3.0984,-1.3054,99956.84,86.28,269.72
6/4/2017 11:00,0,0,283.232,0.006844,2.818,-1.1268,99962.12,220.824,269.478
6/4/2017 12:00,0,0,286.074,0.007542,2.5358,-0.9488,99932.58,391.19,297.356
6/4/2017 13:00,0,0,289.8,0.008096,2.4442,-0.7932,99943.18,552.884,308.884
6/4/2017 14:00,0,0,292.29,0.008116,2.3528,-0.634,99921.62,689.392,313.714
6/4/2017 15:00,0,0,293.394,0.007906,2.261,-0.4758,99894.84,758.928,337.054
6/4/2017 16:00,0,0,294.562,0.007902,3.0596,0.7906,99844.56,827.768,339.74
6/4/2017 17:00,0,0,293.984,0.007958,3.8534,2.0598,99771.58,844.742,334.276
6/4/2017 18:00,0.0001368,0.000000038,293.29,0.007946,4.6514,3.3288,99707.88,492.34,361.874
6/4/2017 19:00,0.9327528,0.000259098,292.7,0.008232,4.8786,3.6948,99743.04,441.004,365.304
6/4/2017 20:00,0,0,292.414,0.008536,5.1066,4.0626,99732.84,365.75,370.37
6/4/2017 21:00,0.2700864,0.000075024,290.704,0.008404,5.3346,4.4228,99653.08,168.972,370.624
6/4/2017 22:00,0.7275024,0.000202084,288.164,0.008678,3.8012,4.1084,99719.08,113.48,363.29
6/4/2017 23:00,0.3443184,0.000095644,286.892,0.008862,2.2684,3.7942,99681.56,61.326,362.348
6/5/2017 0:00,0.7323984,0.000203444,285.876,0.008842,0.735,3.484,99663.42,4.128,363.644
6/5/2017 1:00,0.472644,0.00013129,285.656,0.008732,0.303,3.4506,99689.52,0,364.498
6/5/2017 2:00,0.0261144,0.000007254,285.554,0.008748,-0.134,3.4206,99677,0,366.336
6/5/2017 3:00,0.6651792,0.000184772,285.51,0.008802,-0.5702,3.3908,99615.58,0,365.036
6/5/2017 4:00,0.0004536,0.000000126,285.398,0.00869,-1.6084,3.3792,99611.96,0,364.672
6/5/2017 5:00,0,0,285.29,0.00865,-2.656,3.366,99547.04,0,364.5
6/5/2017 6:00,0.6971472,0.000193652,285.136,0.00848,-3.697,3.3496,99477.64,0,352.674
6/5/2017 7:00,0.0819936,0.000022776,285.026,0.008476,-3.2092,2.7986,99389.9,0,352.578
6/5/2017 8:00,0.0285696,0.000007936,284.746,0.008398,-2.7194,2.2462,99277.76,0,351.402
6/5/2017 9:00,0.2632248,0.000073118,284.834,0.008542,-2.2258,1.7012,99212.2,0,349.696
6/5/2017 10:00,0.0355968,0.000009888,285.004,0.008552,-2.493,1.4534,99306.78,64.944,344.016
6/5/2017 11:00,0.1881144,0.000052254,285.396,0.00881,-2.758,1.2108,99311.88,165.346,340.252
6/5/2017 12:00,0,0,285.52,0.00895,-3.0218,0.9676,99220.96,316.108,337.94
6/5/2017 13:00,0,0,285.988,0.00914,-3.0852,0.9836,99264.34,446.568,332.466
6/5/2017 14:00,0,0,286.55,0.009464,-3.1454,0.9958,99313.38,556.666,327.898
6/5/2017 15:00,0,0,287.224,0.009592,-3.2094,1.0158,99273.86,645.122,334.428
6/5/2017 16:00,0,0,288.088,0.009868,-3.8674,0.6312,99316.22,703.572,335.752
6/5/2017 17:00,0,0,288.012,0.00973,-4.5254,0.2464,99310.86,718.118,331.638
6/5/2017 18:00,0,0,288.04,0.00971,-5.1884,-0.1392,99285.26,664.49,336.262
6/5/2017 19:00,0,0,287.53,0.009476,-5.38,0.2862,99280.36,595.36,334.576
6/5/2017 20:00,0,0,287.65,0.009322,-5.576,0.7112,99269.74,494.018,336.058
6/5/2017 21:00,0,0,287.246,0.009056,-5.7684,1.1314,99224.34,339.48,330.724
6/5/2017 22:00,0,0,286.688,0.00882,-5.0268,0.7674,99252.86,228.182,333.952
6/5/2017 23:00,0,0,286.012,0.008582,-4.2866,0.407,99229.78,123.84,336.642
6/6/2017 0:00,0.005112,0.00000142,285.266,0.008332,-3.5538,0.0426,99260.92,11.372,337.702
6/6/2017 1:00,1.213884,0.00033719,284.898,0.008274,-3.8948,-1.0244,99266.48,0,341.29
6/6/2017 2:00,2.9066688,0.000807408,284.626,0.008192,-4.2316,-2.0924,99277.1,0,345.402
6/6/2017 3:00,3.6028224,0.001000784,284.38,0.008068,-4.5726,-3.16,99211.72,0,339.904
6/6/2017 4:00,0.9338904,0.000259414,284.182,0.007994,-4.8694,-3.637,99216.18,0,343.696
6/6/2017 5:00,0.0013824,0.000000384,284,0.007894,-5.1676,-4.1194,99228.96,0,347.602
6/6/2017 6:00,0.0655848,0.000018218,283.882,0.007852,-5.4598,-4.5956,99104.44,0,350.928
6/6/2017 7:00,0,0,283.764,0.00775,-5.5682,-4.6934,99076.76,0,353.31
6/6/2017 8:00,0.000144,0.00000004,283.462,0.007622,-5.6732,-4.7858,99036.32,0,354.73
6/6/2017 9:00,0.0336816,0.000009356,283.204,0.007408,-5.7816,-4.8734,98972.28,0,357.022
6/6/2017 10:00,0.002772,0.00000077,282.726,0.007198,-5.8036,-5.0668,99043.22,17.702,354.21
6/6/2017 11:00,0,0,282.526,0.00704,-5.8316,-5.2508,99114.64,44.854,352.986
6/6/2017 12:00,0.2078784,0.000057744,282.706,0.007012,-5.854,-5.4362,99110.16,116.19,349.91
6/6/2017 13:00,0.6224976,0.000172916,282.848,0.007174,-5.7062,-5.2286,99138.44,164.062,351.064
6/6/2017 14:00,2.9024496,0.000806236,282.636,0.007174,-5.5584,-5.0206,99199.76,204.514,349.84
6/6/2017 15:00,2.2724352,0.000631232,282.624,0.00709,-5.412,-4.8126,99163.76,218.216,350.568
6/6/2017 16:00,2.5336656,0.000703796,282.55,0.007092,-5.6582,-4.5828,99186.46,238.144,351.298
6/6/2017 17:00,0.0026136,0.000000726,283.186,0.007066,-5.9016,-4.3484,99222.7,243.064,355.63
6/6/2017 18:00,0,0,282.816,0.006854,-6.149,-4.1172,99189.22,217.704,349.896
6/6/2017 19:00,0.004284,0.00000119,282.414,0.006772,-5.6996,-4.1988,99259.94,195.1,348.982
6/6/2017 20:00,2.2181184,0.000616144,281.804,0.006596,-5.2562,-4.2882,99377.24,161.976,346.764
6/6/2017 21:00,2.356344,0.00065454,281.632,0.006544,-4.8116,-4.3696,99423.58,178.606,341.726
6/6/2017 22:00,1.986012,0.00055167,281.612,0.006578,-4.102,-4.1788,99462.86,120.188,342.834
6/6/2017 23:00,0.701532,0.00019487,281.666,0.00669,-3.397,-3.9854,99523.6,65.504,344.622
6/7/2017 0:00,0,0,281.578,0.006594,-2.6876,-3.795,99532.36,6.368,341.598
6/7/2017 1:00,0,0,281.448,0.00658,-2.2598,-3.6406,99581.42,0,342.048
6/7/2017 2:00,0,0,281.574,0.006686,-1.8324,-3.4858,99674.94,0,344.286
6/7/2017 3:00,0,0,281.616,0.006714,-1.4058,-3.3358,99673.4,0,348.442
6/7/2017 4:00,0,0,281.726,0.006774,-0.8586,-3.2242,99717.24,0,347.61
6/7/2017 5:00,0,0,281.95,0.006828,-0.3112,-3.1048,99729.58,0,347.304
6/7/2017 6:00,0,0,282.212,0.006888,0.2368,-2.9928,99704.9,0,348.968
6/7/2017 7:00,0,0,282.176,0.006916,0.1418,-2.9018,99694.9,0,348.692
6/7/2017 8:00,0,0,282.114,0.006874,0.0432,-2.8072,99682.3,0,348.02
6/7/2017 9:00,0,0,281.782,0.006794,-0.0518,-2.713,99644.94,0,343.828
6/7/2017 10:00,0,0,281.816,0.006798,-0.0574,-2.6804,99712.86,30.352,340.882
6/7/2017 11:00,0,0,282.794,0.00712,-0.055,-2.6524,99737.96,76.602,343.688
6/7/2017 12:00,0,0,284.024,0.007684,-0.057,-2.625,99789.96,263.864,331.688
6/7/2017 13:00,0,0,285.7,0.008054,-0.576,-2.5856,99849.58,372.474,333.362
6/7/2017 14:00,0,0,287.786,0.008262,-1.0958,-2.5548,99866.5,464.132,336.554
6/7/2017 15:00,0,0,289.42,0.008192,-1.6142,-2.5244,99810.7,787.416,322.894
6/7/2017 16:00,0,0,290.942,0.008422,-1.6438,-2.4872,99818.24,858.898,325.61
6/7/2017 17:00,0,0,292.004,0.00816,-1.6764,-2.4548,99811.42,876.878,324.938
6/7/2017 18:00,0,0,293.41,0.007324,-1.7086,-2.4178,99761.34,863.028,320.036
6/7/2017 19:00,0,0,294.436,0.007286,-1.5408,-2.0576,99772.76,773.718,323.162
6/7/2017 20:00,0,0,294.426,0.006802,-1.3766,-1.6894,99761.28,642.646,320.23
6/7/2017 21:00,0,0,294.588,0.006918,-1.2122,-1.3304,99791.98,483.928,312.8
6/7/2017 22:00,0,0,293.428,0.007102,-1.0054,-0.8368,99861.28,326.284,312.562
6/7/2017 23:00,0,0,292.23,0.007556,-0.7956,-0.3444,99911.42,178.552,312.844
6/8/2017 0:00,0,0,289.836,0.007914,-0.59,0.1446,99893.42,12.994,287.256
6/8/2017 1:00,0,0,287.28,0.007978,0.2778,0.5708,99961.04,0,283.452
6/8/2017 2:00,0,0,285.632,0.0079,1.1438,0.9872,100051.22,0,283.11
6/8/2017 3:00,0,0,284.012,0.007592,2.011,1.4126,100011.46,0,272.152
6/8/2017 4:00,0,0,283.586,0.007314,2.0478,0.7418,100063.1,0,271.744
6/8/2017 5:00,0,0,282.866,0.006998,2.0848,0.0642,100067.44,0,270.064
6/8/2017 6:00,0,0,282.254,0.006638,2.1274,-0.6054,100031.7,0,265.444
6/8/2017 7:00,0,0,282.164,0.006614,1.1764,-0.9558,100030.28,0,265.976
6/8/2017 8:00,0,0,281.746,0.006692,0.222,-1.3006,100023.54,0,265.482
6/8/2017 9:00,0,0,281.43,0.006614,-0.7278,-1.6538,100006.94,0,268.496
6/8/2017 10:00,0,0,281.62,0.006724,-0.7526,-1.2194,100073.72,88.734,261.37
6/8/2017 11:00,0,0,282.436,0.006966,-0.778,-0.789,100105.04,223.114,257.35
6/8/2017 12:00,0,0,285.536,0.008312,-0.8042,-0.3548,100113.46,394.84,290.414
6/8/2017 13:00,0,0,288.448,0.009034,-1.341,0.369,100122.26,557.202,298.064
6/8/2017 14:00,0,0,290.794,0.009156,-1.8778,1.0888,100102.68,694.382,302.034
6/8/2017 15:00,0,0,293.338,0.008726,-2.4104,1.8128,100005.2,822.366,316.13
6/8/2017 16:00,0,0,295.15,0.008492,-2.422,2.3888,100014.08,897.186,322.158
6/8/2017 17:00,0,0,296.01,0.007688,-2.4376,2.9656,99978.3,916.048,322.37
6/8/2017 18:00,0,0,295.816,0.00726,-2.444,3.5424,99880.02,814.936,326.102
6/8/2017 19:00,0,0,294.742,0.00736,-2.3324,3.3916,99872.66,730.85,323.692
6/8/2017 20:00,0,0,292.91,0.006722,-2.2206,3.2414,99796,607.28,315.648
6/8/2017 21:00,0,0,291.172,0.006702,-2.1086,3.0908,99717.74,458.06,309.538
6/8/2017 22:00,0,0,289.936,0.006538,-1.858,3.0642,99723.62,309.286,308.706
6/8/2017 23:00,0,0,288.648,0.006562,-1.6114,3.0418,99675.32,169.896,308.24
6/9/2017 0:00,0,0,287.334,0.006628,-1.36,3.0192,99592.58,19.312,316.148
6/9/2017 1:00,0,0,285.946,0.006872,-1.6288,2.7492,99504.8,0,316.55
6/9/2017 2:00,0,0,285.026,0.006836,-1.8948,2.4792,99545.78,0,318.294
6/9/2017 3:00,0,0,284.69,0.006794,-2.1632,2.2088,99410.34,0,332.54
6/9/2017 4:00,0,0,284.284,0.0069,-2.1798,1.1182,99341.2,0,331.046
6/9/2017 5:00,0,0,284.184,0.006892,-2.1876,0.032,99271.24,0,330.664
